LocationState,DescriptionSeverity
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,fatality
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,fatality
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,fatality
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,fatality
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,fatality
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,fatality
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,fatality
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,fatality
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,fatality
VIC,minor_injury
VIC,fatality
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,fatality
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,fatality
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,fatality
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
VIC,serious_injury
VIC,serious_injury
VIC,minor_injury
